Tiempo (min),I pulso (mA),I bias (mA),Vinst 1 (V),Rinst 1 (Ohm),Rrem 1 (Ohm),Vbias 1 (V),Vinst 2 (V),Rinst 2 (Ohm),Rrem 2 (Ohm),Vbias 2 (V),Tiempo de Pulso (s),Vcc (V),Vrange,NPLC,Ch2?
0.3129,0.02,0.001,4.12714,206356.99999999997,173628.90000000002,0.1736289,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3146,0.02,0.001,4.12714,206356.99999999997,125822.3,0.1258223,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3162,0.02,0.001,4.12714,206356.99999999997,183527.50000000003,0.1835275,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3178,0.02,0.001,4.12714,206356.99999999997,357010.0,0.35701,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3194,0.02,0.001,4.12714,206356.99999999997,376440.60000000003,0.3764406,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3211,0.02,0.001,4.12714,206356.99999999997,377173.9,0.3771739,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3227,0.02,0.001,4.12714,206356.99999999997,220629.2,0.2206292,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3243,0.02,0.001,4.12714,206356.99999999997,139167.1,0.1391671,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3260,0.02,0.001,4.12714,206356.99999999997,133154.6,0.1331546,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3277,0.02,0.001,4.12714,206356.99999999997,168203.0,0.168203,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3293,0.02,0.001,4.12714,206356.99999999997,80142.09999999999,0.0801421,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3309,0.02,0.001,4.12714,206356.99999999997,272175.30000000005,0.2721753,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3325,0.02,0.001,4.12714,206356.99999999997,365442.2,0.3654422,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3341,0.02,0.001,4.12714,206356.99999999997,294465.5,0.2944655,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3357,0.02,0.001,4.12714,206356.99999999997,210877.19999999998,0.2108772,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
0.3373,0.02,0.001,4.12714,206356.99999999997,156471.40000000002,0.1564714,nan,nan,nan,nan,1.0,20.0,10 V,0.2,False
