Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
2.448450E+3	287.114257E+0	287.350000E+0	800.518610E-3	77.000000E+0	2.094355E+6	2.094355E+6	569.702999E+3	569.702999E+3	999.929000E-3	
2.453923E+3	287.205963E+0	287.460000E+0	799.863862E-3	85.000000E+0	2.102710E+6	2.102710E+6	552.193471E+3	552.193471E+3	1.000322E+0	
2.459383E+3	287.297185E+0	287.460000E+0	1.001021E+0	78.000000E+0	2.340518E+6	2.340518E+6	669.262391E+3	669.262391E+3	999.214000E-3	
2.464845E+3	287.388173E+0	287.570000E+0	1.202670E+0	82.000000E+0	2.295393E+6	2.295393E+6	606.487691E+3	606.487691E+3	999.506000E-3	
2.470320E+3	287.479212E+0	287.680000E+0	1.003812E+0	81.000000E+0	2.230491E+6	2.230491E+6	577.191808E+3	577.191808E+3	999.840000E-3	
2.475782E+3	287.570467E+0	287.790000E+0	803.295275E-3	82.000000E+0	2.130049E+6	2.130049E+6	603.657134E+3	603.657134E+3	1.000335E+0	
2.481248E+3	287.661489E+0	287.900000E+0	802.454152E-3	83.000000E+0	2.166155E+6	2.166155E+6	625.037902E+3	625.037902E+3	1.000157E+0	
2.486733E+3	287.752594E+0	288.010000E+0	1.000840E+0	81.000000E+0	2.333666E+6	2.333666E+6	640.372403E+3	640.372403E+3	999.509000E-3	
2.492187E+3	287.844016E+0	288.010000E+0	1.199607E+0	85.000000E+0	2.298775E+6	2.298775E+6	636.483784E+3	636.483784E+3	1.000128E+0	
2.497640E+3	287.934904E+0	288.120000E+0	1.199972E+0	80.000000E+0	2.190942E+6	2.190942E+6	618.687024E+3	618.687024E+3	1.000209E+0	
2.503137E+3	288.025793E+0	288.230000E+0	1.000873E+0	81.000000E+0	2.107439E+6	2.107439E+6	579.581384E+3	579.581384E+3	999.811000E-3	
2.508601E+3	288.117415E+0	288.340000E+0	800.866999E-3	84.000000E+0	2.210865E+6	2.210865E+6	647.203060E+3	647.203060E+3	999.930000E-3	
2.514066E+3	288.208487E+0	288.450000E+0	798.866191E-3	83.000000E+0	2.350663E+6	2.350663E+6	632.495415E+3	632.495415E+3	999.643000E-3	
2.519549E+3	288.299559E+0	288.450000E+0	996.917172E-3	83.000000E+0	2.145827E+6	2.145827E+6	610.471704E+3	610.471704E+3	999.891000E-3	
2.525034E+3	288.390947E+0	288.560000E+0	1.195261E+0	86.000000E+0	2.252632E+6	2.252632E+6	640.430396E+3	640.430396E+3	1.000191E+0	
2.530503E+3	288.482369E+0	288.670000E+0	995.490549E-3	80.000000E+0	2.289164E+6	2.289164E+6	645.394722E+3	645.394722E+3	1.000113E+0	
2.535971E+3	288.573508E+0	288.780000E+0	797.039735E-3	86.000000E+0	2.357486E+6	2.357486E+6	676.837837E+3	676.837837E+3	999.904000E-3	
2.541467E+3	288.664646E+0	288.890000E+0	799.940802E-3	88.000000E+0	2.186588E+6	2.186588E+6	620.790032E+3	620.790032E+3	999.424000E-3	
2.546952E+3	288.756251E+0	288.890000E+0	1.001895E+0	79.000000E+0	2.304682E+6	2.304682E+6	647.519594E+3	647.519594E+3	999.771000E-3	
2.552419E+3	288.847657E+0	289.020000E+0	1.202592E+0	78.000000E+0	2.274651E+6	2.274651E+6	631.184752E+3	631.184752E+3	1.000096E+0	
2.557894E+3	288.938779E+0	289.130000E+0	1.001729E+0	82.000000E+0	2.202434E+6	2.202434E+6	643.293905E+3	643.293905E+3	999.883000E-3	
2.563366E+3	289.030034E+0	289.240000E+0	837.255938E-3	80.000000E+0	2.119064E+6	2.119064E+6	603.241898E+3	603.241898E+3	1.000410E+0	
2.568834E+3	289.121222E+0	289.350000E+0	874.217887E-3	83.000000E+0	2.107364E+6	2.107364E+6	575.725516E+3	575.725516E+3	999.923000E-3	
2.574304E+3	289.212361E+0	289.460000E+0	1.074789E+0	90.000000E+0	2.211503E+6	2.211503E+6	651.058324E+3	651.058324E+3	999.887000E-3	
2.579772E+3	289.303533E+0	289.570000E+0	1.237695E+0	82.000000E+0	2.268548E+6	2.268548E+6	641.208504E+3	641.208504E+3	999.772000E-3	
2.585239E+3	289.394655E+0	289.570000E+0	1.200078E+0	84.000000E+0	2.308433E+6	2.308433E+6	621.769893E+3	621.769893E+3	999.990000E-3	
2.590703E+3	289.485776E+0	289.680000E+0	1.199604E+0	80.000000E+0	2.206192E+6	2.206192E+6	573.127068E+3	573.127068E+3	1.000067E+0	
2.596163E+3	289.576848E+0	289.790000E+0	1.000253E+0	86.000000E+0	2.288903E+6	2.288903E+6	662.722841E+3	662.722841E+3	1.000182E+0	
2.601630E+3	289.667854E+0	289.910000E+0	800.846551E-3	83.000000E+0	2.271765E+6	2.271765E+6	633.036526E+3	633.036526E+3	1.000122E+0	
2.607098E+3	289.758959E+0	290.020000E+0	801.137864E-3	83.000000E+0	2.227264E+6	2.227264E+6	574.738765E+3	574.738765E+3	999.663000E-3	
2.612568E+3	289.850097E+0	290.130000E+0	1.020028E+0	82.000000E+0	2.250693E+6	2.250693E+6	595.881890E+3	595.881890E+3	1.000433E+0	
2.618028E+3	289.941269E+0	290.240000E+0	1.238940E+0	83.000000E+0	2.254146E+6	2.254146E+6	654.035349E+3	654.035349E+3	999.894000E-3	
2.623491E+3	290.032258E+0	290.350000E+0	1.238977E+0	81.000000E+0	2.203808E+6	2.203808E+6	576.104683E+3	576.104683E+3	999.978000E-3	
2.628960E+3	290.123313E+0	290.460000E+0	1.219221E+0	89.000000E+0	2.180011E+6	2.180011E+6	588.085942E+3	588.085942E+3	999.426000E-3	
2.634423E+3	290.214468E+0	290.460000E+0	1.199497E+0	89.000000E+0	2.335968E+6	2.335968E+6	649.978969E+3	649.978969E+3	999.654000E-3	
2.639891E+3	290.305507E+0	290.570000E+0	1.198842E+0	83.000000E+0	2.263254E+6	2.263254E+6	597.879755E+3	597.879755E+3	1.000200E+0	
2.645355E+3	290.396645E+0	290.680000E+0	999.343344E-3	83.000000E+0	2.221991E+6	2.221991E+6	631.925556E+3	631.925556E+3	999.896000E-3	
2.650850E+3	290.487717E+0	290.800000E+0	799.699819E-3	81.000000E+0	2.201323E+6	2.201323E+6	598.886809E+3	598.886809E+3	999.621000E-3	
2.656318E+3	290.579289E+0	290.910000E+0	799.954265E-3	81.000000E+0	2.151429E+6	2.151429E+6	621.611501E+3	621.611501E+3	999.683000E-3	
2.661794E+3	290.670428E+0	291.020000E+0	1.019056E+0	88.000000E+0	2.117072E+6	2.117072E+6	564.395911E+3	564.395911E+3	1.000380E+0	
2.667264E+3	290.761699E+0	291.130000E+0	1.238730E+0	86.000000E+0	2.272871E+6	2.272871E+6	656.306102E+3	656.306102E+3	1.000177E+0	
2.672726E+3	290.852855E+0	291.240000E+0	1.240007E+0	85.000000E+0	2.128275E+6	2.128275E+6	574.328120E+3	574.328120E+3	1.000183E+0	
2.678191E+3	290.943893E+0	291.240000E+0	1.222262E+0	86.000000E+0	2.193449E+6	2.193449E+6	638.326025E+3	638.326025E+3	1.000432E+0	
2.683661E+3	291.034982E+0	291.350000E+0	1.204238E+0	86.000000E+0	2.312086E+6	2.312086E+6	654.939327E+3	654.939327E+3	1.000324E+0	
2.689131E+3	291.126154E+0	291.460000E+0	1.003702E+0	84.000000E+0	2.307334E+6	2.307334E+6	622.297204E+3	622.297204E+3	1.000091E+0	
2.694593E+3	291.217309E+0	291.580000E+0	803.166912E-3	83.000000E+0	2.205295E+6	2.205295E+6	640.377109E+3	640.377109E+3	999.991000E-3	
2.700056E+3	291.308347E+0	291.690000E+0	802.873896E-3	86.000000E+0	2.212156E+6	2.212156E+6	576.410795E+3	576.410795E+3	1.000005E+0	
2.705515E+3	291.399403E+0	291.800000E+0	1.021537E+0	82.000000E+0	2.335309E+6	2.335309E+6	664.683763E+3	664.683763E+3	999.886000E-3	
2.710984E+3	291.490374E+0	291.800000E+0	1.240314E+0	82.000000E+0	2.309442E+6	2.309442E+6	653.113815E+3	653.113815E+3	1.000150E+0	
2.716450E+3	291.581530E+0	291.910000E+0	1.240387E+0	83.000000E+0	2.202927E+6	2.202927E+6	573.495661E+3	573.495661E+3	1.000173E+0	
2.721960E+3	291.672635E+0	292.020000E+0	1.021505E+0	85.000000E+0	2.158589E+6	2.158589E+6	624.847818E+3	624.847818E+3	999.988000E-3	
2.727444E+3	291.764457E+0	292.140000E+0	802.416355E-3	82.000000E+0	2.309457E+6	2.309457E+6	618.042023E+3	618.042023E+3	1.000226E+0	
2.732912E+3	291.855862E+0	292.140000E+0	801.612441E-3	88.000000E+0	2.139669E+6	2.139669E+6	571.045424E+3	571.045424E+3	1.000017E+0	
2.738380E+3	291.947001E+0	292.250000E+0	1.019046E+0	86.000000E+0	2.125043E+6	2.125043E+6	600.778810E+3	600.778810E+3	1.000024E+0	
2.743841E+3	292.038122E+0	292.360000E+0	1.036735E+0	90.000000E+0	2.414235E+6	2.414235E+6	648.749698E+3	648.749698E+3	999.252000E-3	
2.749302E+3	292.129144E+0	292.470000E+0	836.072931E-3	84.000000E+0	2.353268E+6	2.353268E+6	672.446626E+3	672.446626E+3	999.739000E-3	
2.754770E+3	292.220166E+0	292.590000E+0	818.444532E-3	83.000000E+0	2.215819E+6	2.215819E+6	575.107976E+3	575.107976E+3	1.000420E+0	
2.760258E+3	292.311288E+0	292.590000E+0	1.001712E+0	85.000000E+0	2.179861E+6	2.179861E+6	562.738492E+3	562.738492E+3	999.706000E-3	
2.765739E+3	292.402760E+0	292.700000E+0	1.220925E+0	89.000000E+0	2.367928E+6	2.367928E+6	648.313875E+3	648.313875E+3	999.905000E-3	
2.771233E+3	292.494115E+0	292.830000E+0	1.039234E+0	89.000000E+0	2.310884E+6	2.310884E+6	642.300672E+3	642.300672E+3	1.000220E+0	
2.776741E+3	292.585670E+0	292.940000E+0	838.606715E-3	83.000000E+0	2.223287E+6	2.223287E+6	574.166907E+3	574.166907E+3	1.000101E+0	
2.782223E+3	292.677476E+0	292.940000E+0	857.667308E-3	85.000000E+0	2.363718E+6	2.363718E+6	655.892920E+3	655.892920E+3	999.971000E-3	
2.787686E+3	292.768848E+0	293.050000E+0	1.076673E+0	86.000000E+0	2.190456E+6	2.190456E+6	577.663023E+3	577.663023E+3	1.000009E+0	
2.793160E+3	292.859903E+0	293.170000E+0	1.076343E+0	82.000000E+0	2.154536E+6	2.154536E+6	607.566619E+3	607.566619E+3	1.000157E+0	
2.798625E+3	292.951125E+0	293.280000E+0	838.142579E-3	86.000000E+0	2.351831E+6	2.351831E+6	630.462704E+3	630.462704E+3	999.787000E-3	
2.804093E+3	293.042213E+0	293.390000E+0	818.229137E-3	87.000000E+0	2.155190E+6	2.155190E+6	611.790379E+3	611.790379E+3	999.965000E-3	
2.809561E+3	293.133352E+0	293.500000E+0	1.036097E+0	92.000000E+0	2.338260E+6	2.338260E+6	669.469968E+3	669.469968E+3	1.000097E+0	
2.815029E+3	293.224474E+0	293.500000E+0	1.236649E+0	82.000000E+0	2.231240E+6	2.231240E+6	574.650857E+3	574.650857E+3	1.000131E+0	
2.820526E+3	293.315612E+0	293.620000E+0	1.220235E+0	89.000000E+0	2.401720E+6	2.401720E+6	648.587421E+3	648.587421E+3	999.740000E-3	
2.826024E+3	293.407234E+0	293.730000E+0	1.002642E+0	89.000000E+0	2.337378E+6	2.337378E+6	679.231830E+3	679.231830E+3	999.860000E-3	
2.831495E+3	293.498856E+0	293.840000E+0	820.248406E-3	87.000000E+0	2.368201E+6	2.368201E+6	655.884512E+3	655.884512E+3	999.878000E-3	
2.836958E+3	293.590045E+0	293.840000E+0	836.132294E-3	88.000000E+0	2.269685E+6	2.269685E+6	669.159462E+3	669.159462E+3	1.000182E+0	
2.842424E+3	293.681100E+0	293.960000E+0	1.033761E+0	86.000000E+0	2.355378E+6	2.355378E+6	615.282228E+3	615.282228E+3	999.811000E-3	
2.847890E+3	293.772188E+0	294.070000E+0	1.014859E+0	88.000000E+0	2.290862E+6	2.290862E+6	652.557729E+3	652.557729E+3	1.000007E+0	
2.853383E+3	293.863294E+0	294.070000E+0	816.019054E-3	89.000000E+0	2.378194E+6	2.378194E+6	654.868709E+3	654.868709E+3	999.888000E-3	
2.858884E+3	293.954849E+0	294.180000E+0	836.440637E-3	91.000000E+0	2.207204E+6	2.207204E+6	646.598557E+3	646.598557E+3	1.000283E+0	
2.864352E+3	294.046521E+0	294.300000E+0	836.856483E-3	85.000000E+0	2.405997E+6	2.405997E+6	688.674432E+3	688.674432E+3	999.740000E-3	
2.869816E+3	294.137659E+0	294.410000E+0	817.496485E-3	88.000000E+0	2.138240E+6	2.138240E+6	584.543841E+3	584.543841E+3	1.000076E+0	
2.875282E+3	294.228731E+0	294.410000E+0	816.052448E-3	89.000000E+0	2.323609E+6	2.323609E+6	643.019258E+3	643.019258E+3	1.000244E+0	
2.880753E+3	294.319836E+0	294.520000E+0	1.035863E+0	91.000000E+0	2.182644E+6	2.182644E+6	586.128089E+3	586.128089E+3	999.913000E-3	
2.886243E+3	294.411008E+0	294.640000E+0	1.037552E+0	94.000000E+0	2.189644E+6	2.189644E+6	641.827555E+3	641.827555E+3	1.000317E+0	
2.891720E+3	294.502513E+0	294.750000E+0	820.799773E-3	91.000000E+0	2.158409E+6	2.158409E+6	582.687866E+3	582.687866E+3	999.840000E-3	
2.897211E+3	294.593802E+0	294.860000E+0	820.952847E-3	89.000000E+0	2.389709E+6	2.389709E+6	655.508809E+3	655.508809E+3	999.687000E-3	
2.902688E+3	294.685307E+0	294.860000E+0	1.038450E+0	91.000000E+0	2.350031E+6	2.350031E+6	678.779370E+3	678.779370E+3	1.000173E+0	
2.908157E+3	294.776596E+0	294.990000E+0	1.236550E+0	85.000000E+0	2.276402E+6	2.276402E+6	591.457778E+3	591.457778E+3	999.864000E-3	
2.913620E+3	294.867751E+0	295.110000E+0	1.016496E+0	86.000000E+0	2.304072E+6	2.304072E+6	667.984053E+3	667.984053E+3	999.829000E-3	
2.919107E+3	294.958790E+0	295.220000E+0	834.268510E-3	89.000000E+0	2.187547E+6	2.187547E+6	576.786222E+3	576.786222E+3	1.000256E+0	
2.924568E+3	295.050245E+0	295.220000E+0	890.368898E-3	89.000000E+0	2.299805E+6	2.299805E+6	606.333640E+3	606.333640E+3	1.000185E+0	
2.930037E+3	295.141267E+0	295.340000E+0	1.109202E+0	84.000000E+0	2.134129E+6	2.134129E+6	614.148689E+3	614.148689E+3	1.000117E+0	
2.935501E+3	295.232405E+0	295.560000E+0	1.072947E+0	86.000000E+0	2.175454E+6	2.175454E+6	576.797137E+3	576.797137E+3	999.882000E-3	
2.940964E+3	295.323477E+0	295.560000E+0	836.407152E-3	85.000000E+0	2.320648E+6	2.320648E+6	660.789364E+3	660.789364E+3	1.000153E+0	
2.946468E+3	295.414532E+0	295.680000E+0	1.035494E+0	85.000000E+0	2.169031E+6	2.169031E+6	609.404491E+3	609.404491E+3	999.815000E-3	
2.951930E+3	295.506254E+0	295.790000E+0	1.235246E+0	85.000000E+0	2.184287E+6	2.184287E+6	587.190272E+3	587.190272E+3	999.661000E-3	
2.957391E+3	295.597293E+0	295.910000E+0	1.234751E+0	85.000000E+0	2.196770E+6	2.196770E+6	593.497891E+3	593.497891E+3	999.882000E-3	
2.962854E+3	295.688315E+0	296.020000E+0	1.035056E+0	86.000000E+0	2.275371E+6	2.275371E+6	600.334357E+3	600.334357E+3	1.000367E+0	
2.968321E+3	295.779370E+0	296.130000E+0	1.055197E+0	84.000000E+0	2.148935E+6	2.148935E+6	593.006467E+3	593.006467E+3	1.000179E+0	
2.973796E+3	295.870475E+0	296.250000E+0	1.257146E+0	83.000000E+0	2.189336E+6	2.189336E+6	619.866673E+3	619.866673E+3	1.000023E+0	
2.979277E+3	295.961730E+0	296.360000E+0	1.240842E+0	83.000000E+0	2.344376E+6	2.344376E+6	630.257174E+3	630.257174E+3	1.000017E+0	
2.984747E+3	296.053085E+0	296.360000E+0	1.240727E+0	84.000000E+0	2.230614E+6	2.230614E+6	633.021730E+3	633.021730E+3	999.806000E-3	
2.990209E+3	296.144241E+0	296.480000E+0	1.239886E+0	85.000000E+0	2.272512E+6	2.272512E+6	660.915269E+3	660.915269E+3	999.860000E-3	
2.995675E+3	296.235279E+0	296.720000E+0	1.038838E+0	77.000000E+0	2.187713E+6	2.187713E+6	589.651023E+3	589.651023E+3	999.894000E-3	
3.001143E+3	296.326384E+0	296.720000E+0	838.232911E-3	80.000000E+0	2.297055E+6	2.297055E+6	599.847256E+3	599.847256E+3	1.000069E+0	
3.006636E+3	296.417506E+0	296.840000E+0	1.076068E+0	81.000000E+0	2.138107E+6	2.138107E+6	590.504178E+3	590.504178E+3	1.000399E+0	
3.012138E+3	296.509062E+0	296.950000E+0	1.312776E+0	81.000000E+0	2.180580E+6	2.180580E+6	590.962516E+3	590.962516E+3	999.992000E-3	
3.017608E+3	296.600767E+0	297.070000E+0	1.312477E+0	85.000000E+0	2.282037E+6	2.282037E+6	648.470983E+3	648.470983E+3	999.966000E-3	
3.023102E+3	296.691922E+0	297.180000E+0	1.075100E+0	81.000000E+0	2.383879E+6	2.383879E+6	649.741328E+3	649.741328E+3	999.918000E-3	
3.028589E+3	296.783494E+0	297.180000E+0	1.056352E+0	82.000000E+0	2.248357E+6	2.248357E+6	645.221390E+3	645.221390E+3	999.822000E-3	
3.034050E+3	296.874949E+0	297.300000E+0	1.256417E+0	81.000000E+0	2.343709E+6	2.343709E+6	704.815153E+3	704.815153E+3	999.756000E-3	
3.039524E+3	296.965954E+0	297.410000E+0	1.037704E+0	84.000000E+0	2.418610E+6	2.418610E+6	663.549300E+3	663.549300E+3	1.000071E+0	
3.044989E+3	297.057193E+0	297.410000E+0	838.103611E-3	89.000000E+0	2.442552E+6	2.442552E+6	682.786044E+3	682.786044E+3	999.712000E-3	
3.050460E+3	297.148281E+0	297.530000E+0	838.790742E-3	89.000000E+0	2.272196E+6	2.272196E+6	591.624838E+3	591.624838E+3	1.000425E+0	
3.055939E+3	297.239470E+0	297.640000E+0	838.644474E-3	81.000000E+0	2.274100E+6	2.274100E+6	588.699448E+3	588.699448E+3	1.000354E+0	
3.061408E+3	297.330775E+0	297.640000E+0	838.684368E-3	87.000000E+0	2.188086E+6	2.188086E+6	597.851686E+3	597.851686E+3	999.671000E-3	
3.066876E+3	297.421930E+0	297.760000E+0	838.569687E-3	86.000000E+0	2.466605E+6	2.466605E+6	672.189327E+3	672.189327E+3	999.789000E-3	
3.072335E+3	297.513069E+0	297.760000E+0	838.095781E-3	90.000000E+0	2.399227E+6	2.399227E+6	644.292226E+3	644.292226E+3	999.998000E-3	
3.077814E+3	297.604041E+0	297.870000E+0	837.340184E-3	86.000000E+0	2.388535E+6	2.388535E+6	648.625672E+3	648.625672E+3	1.000199E+0	
3.083322E+3	297.695363E+0	297.990000E+0	635.850347E-3	89.000000E+0	2.327169E+6	2.327169E+6	665.084111E+3	665.084111E+3	1.000194E+0	
3.088781E+3	297.787168E+0	297.990000E+0	635.252067E-3	83.000000E+0	2.408473E+6	2.408473E+6	671.690317E+3	671.690317E+3	999.685000E-3	
3.094246E+3	297.878140E+0	298.100000E+0	834.656619E-3	89.000000E+0	2.225011E+6	2.225011E+6	632.586744E+3	632.586744E+3	1.000365E+0	
3.099706E+3	297.969228E+0	298.240000E+0	834.795039E-3	89.000000E+0	2.176637E+6	2.176637E+6	610.165248E+3	610.165248E+3	999.751000E-3	
3.105167E+3	298.060234E+0	298.350000E+0	834.632488E-3	86.000000E+0	2.203326E+6	2.203326E+6	609.840654E+3	609.840654E+3	999.715000E-3	
3.110627E+3	298.151239E+0	298.350000E+0	869.374976E-3	83.000000E+0	2.168240E+6	2.168240E+6	598.841092E+3	598.841092E+3	1.000014E+0	
3.116091E+3	298.242244E+0	298.470000E+0	1.105240E+0	86.000000E+0	2.196378E+6	2.196378E+6	598.537292E+3	598.537292E+3	1.000055E+0	
3.121561E+3	298.333316E+0	298.580000E+0	1.106292E+0	85.000000E+0	2.405964E+6	2.405964E+6	660.791696E+3	660.791696E+3	1.000135E+0	
3.127031E+3	298.424471E+0	298.700000E+0	872.741327E-3	87.000000E+0	2.168847E+6	2.168847E+6	605.725688E+3	605.725688E+3	1.000012E+0	
3.132492E+3	298.515643E+0	298.810000E+0	837.845855E-3	88.000000E+0	2.143732E+6	2.143732E+6	571.621853E+3	571.621853E+3	1.000587E+0	
3.137946E+3	298.606665E+0	298.810000E+0	1.056277E+0	85.000000E+0	2.201927E+6	2.201927E+6	599.460554E+3	599.460554E+3	1.000049E+0	
3.143413E+3	298.697570E+0	298.930000E+0	1.256149E+0	88.000000E+0	2.438428E+6	2.438428E+6	693.020902E+3	693.020902E+3	999.780000E-3	
3.148879E+3	298.788675E+0	299.050000E+0	1.037165E+0	88.000000E+0	2.204785E+6	2.204785E+6	570.572417E+3	570.572417E+3	1.000289E+0	
3.154348E+3	298.879780E+0	299.160000E+0	836.803936E-3	90.000000E+0	2.274100E+6	2.274100E+6	663.714097E+3	663.714097E+3	999.990000E-3	
3.159815E+3	298.970936E+0	299.160000E+0	856.036949E-3	87.000000E+0	2.282004E+6	2.282004E+6	603.917987E+3	603.917987E+3	999.472000E-3	
3.165304E+3	299.062041E+0	299.280000E+0	1.075977E+0	91.000000E+0	2.346216E+6	2.346216E+6	678.703161E+3	678.703161E+3	999.934000E-3	
3.170765E+3	299.153529E+0	299.390000E+0	1.058510E+0	92.000000E+0	2.200026E+6	2.200026E+6	619.308107E+3	619.308107E+3	1.000022E+0	
3.176231E+3	299.244551E+0	299.530000E+0	839.784525E-3	86.000000E+0	2.469954E+6	2.469954E+6	674.745478E+3	674.745478E+3	999.541000E-3	
3.181690E+3	299.335640E+0	299.530000E+0	839.516435E-3	89.000000E+0	2.401950E+6	2.401950E+6	654.759846E+3	654.759846E+3	1.000172E+0	
3.187145E+3	299.426628E+0	299.640000E+0	1.094419E+0	95.000000E+0	2.263830E+6	2.263830E+6	604.460971E+3	604.460971E+3	999.979000E-3	
3.192611E+3	299.517550E+0	299.760000E+0	1.130670E+0	91.000000E+0	2.331827E+6	2.331827E+6	604.701931E+3	604.701931E+3	999.794000E-3	
3.198077E+3	299.608639E+0	299.880000E+0	911.837553E-3	96.000000E+0	2.399007E+6	2.399007E+6	690.371188E+3	690.371188E+3	999.834000E-3	
3.203577E+3	299.699744E+0	299.880000E+0	875.755864E-3	89.000000E+0	2.410834E+6	2.410834E+6	660.298763E+3	660.298763E+3	999.797000E-3	
3.209048E+3	299.791416E+0	299.990000E+0	1.055769E+0	87.000000E+0	2.333801E+6	2.333801E+6	685.443762E+3	685.443762E+3	999.497000E-3	
3.214549E+3	299.882588E+0	300.110000E+0	1.072707E+0	92.000000E+0	2.259324E+6	2.259324E+6	652.031896E+3	652.031896E+3	1.000180E+0	
3.220004E+3	300.000000E+0	300.220000E+0	853.812772E-3	91.000000E+0	2.361375E+6	2.361375E+6	636.023943E+3	636.023943E+3	1.000066E+0	
3.225405E+3	300.000000E+0	300.220000E+0	838.493592E-3	98.000000E+0	2.405940E+6	2.405940E+6	671.170824E+3	671.170824E+3	1.000125E+0	
3.230805E+3	300.000000E+0	300.340000E+0	1.040350E+0	95.000000E+0	2.308901E+6	2.308901E+6	606.403657E+3	606.403657E+3	1.000193E+0	
3.236303E+3	300.000000E+0	300.460000E+0	1.039929E+0	93.000000E+0	2.313968E+6	2.313968E+6	593.922281E+3	593.922281E+3	999.796000E-3	
3.241769E+3	300.000000E+0	300.460000E+0	838.425642E-3	89.000000E+0	2.477399E+6	2.477399E+6	699.176791E+3	699.176791E+3	999.135000E-3	
3.247239E+3	300.000000E+0	300.570000E+0	855.630444E-3	90.000000E+0	2.241765E+6	2.241765E+6	582.011347E+3	582.011347E+3	999.648000E-3	
3.252698E+3	300.000000E+0	300.690000E+0	873.829394E-3	89.000000E+0	2.378942E+6	2.378942E+6	619.756289E+3	619.756289E+3	999.560000E-3	
3.258163E+3	300.000000E+0	300.830000E+0	855.640374E-3	83.000000E+0	2.318814E+6	2.318814E+6	682.775447E+3	682.775447E+3	1.000313E+0	
3.263626E+3	300.000000E+0	300.940000E+0	837.481154E-3	81.000000E+0	2.198624E+6	2.198624E+6	602.517258E+3	602.517258E+3	1.000066E+0	
3.269090E+3	300.000000E+0	301.060000E+0	1.092781E+0	79.000000E+0	2.422134E+6	2.422134E+6	659.275678E+3	659.275678E+3	999.857000E-3	
3.274569E+3	300.000000E+0	301.060000E+0	1.347251E+0	75.000000E+0	2.413138E+6	2.413138E+6	688.652380E+3	688.652380E+3	999.908000E-3	
3.280038E+3	300.000000E+0	301.180000E+0	1.345657E+0	74.000000E+0	2.190927E+6	2.190927E+6	609.303727E+3	609.303727E+3	1.000005E+0	
3.285520E+3	300.000000E+0	301.290000E+0	1.089504E+0	71.000000E+0	2.193021E+6	2.193021E+6	585.336359E+3	585.336359E+3	1.000149E+0	
3.290978E+3	300.000000E+0	301.410000E+0	853.024800E-3	71.000000E+0	2.245503E+6	2.245503E+6	622.405549E+3	622.405549E+3	1.000304E+0	
3.296431E+3	300.000000E+0	301.530000E+0	854.047924E-3	70.000000E+0	2.364252E+6	2.364252E+6	687.671978E+3	687.671978E+3	1.000126E+0	
3.301904E+3	300.000000E+0	301.530000E+0	1.053997E+0	70.000000E+0	2.399299E+6	2.399299E+6	645.673665E+3	645.673665E+3	999.908000E-3	
3.307379E+3	300.000000E+0	301.530000E+0	1.272563E+0	67.000000E+0	2.188215E+6	2.188215E+6	605.705381E+3	605.705381E+3	1.000452E+0	
3.312835E+3	300.000000E+0	301.640000E+0	1.073503E+0	66.000000E+0	2.289435E+6	2.289435E+6	655.465726E+3	655.465726E+3	999.636000E-3	
3.318326E+3	300.000000E+0	301.640000E+0	655.800561E-3	66.000000E+0	2.299745E+6	2.299745E+6	603.719636E+3	603.719636E+3	999.745000E-3	
3.323811E+3	300.000000E+0	301.640000E+0	419.189013E-3	66.000000E+0	2.501091E+6	2.501091E+6	687.481550E+3	687.481550E+3	999.761000E-3	
3.329269E+3	300.000000E+0	301.640000E+0	400.541525E-3	66.000000E+0	2.402044E+6	2.402044E+6	644.286847E+3	644.286847E+3	1.000019E+0	
3.334762E+3	300.000000E+0	301.640000E+0	400.541525E-3	66.000000E+0	2.227330E+6	2.227330E+6	586.644766E+3	586.644766E+3	1.000071E+0	
3.340230E+3	300.000000E+0	301.530000E+0	200.298111E-3	68.000000E+0	2.420640E+6	2.420640E+6	665.335285E+3	665.335285E+3	1.000281E+0	
3.345694E+3	300.000000E+0	301.530000E+0	0.000000E+0	66.000000E+0	2.370901E+6	2.370901E+6	688.677657E+3	688.677657E+3	999.572000E-3	
3.351174E+3	300.000000E+0	301.530000E+0	-200.535479E-3	70.000000E+0	2.348817E+6	2.348817E+6	680.917142E+3	680.917142E+3	999.821000E-3	
3.356685E+3	300.000000E+0	301.530000E+0	-401.235612E-3	69.000000E+0	2.515173E+6	2.515173E+6	691.175879E+3	691.175879E+3	999.756000E-3	
3.362131E+3	300.000000E+0	301.410000E+0	-401.235612E-3	73.000000E+0	2.413034E+6	2.413034E+6	703.560390E+3	703.560390E+3	999.334000E-3	
3.367640E+3	300.000000E+0	301.410000E+0	-200.700133E-3	72.000000E+0	2.366268E+6	2.366268E+6	617.509880E+3	617.509880E+3	999.961000E-3	
3.373100E+3	300.000000E+0	301.290000E+0	-218.785918E-3	73.000000E+0	2.453964E+6	2.453964E+6	677.530489E+3	677.530489E+3	1.000064E+0	
3.378569E+3	300.000000E+0	301.180000E+0	-437.651648E-3	73.000000E+0	2.238086E+6	2.238086E+6	636.719642E+3	636.719642E+3	999.865000E-3	
