Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	std Rrem1 (Ohm)	Rrem2 (Ohm)		std Rrem2 (Ohm)	V4W (V)	
975.764811E+0	238.684085E+0	238.370000E+0	1.619712E+0	74.000000E+0	9.696908E+6	9.696908E+6	260.137020E+3	260.137020E+3	799.704000E-3	
981.270125E+0	238.866896E+0	238.530000E+0	1.494092E+0	74.000000E+0	10.625485E+6	10.625485E+6	297.769588E+3	297.769588E+3	800.099000E-3	
986.749439E+0	239.050406E+0	238.700000E+0	1.658304E+0	74.000000E+0	10.693261E+6	10.693261E+6	269.664394E+3	269.664394E+3	799.749000E-3	
992.252754E+0	239.233050E+0	238.950000E+0	1.785075E+0	78.000000E+0	13.009694E+6	13.009694E+6	377.583767E+3	377.583767E+3	799.836000E-3	
997.748068E+0	239.416494E+0	239.200000E+0	1.766530E+0	74.000000E+0	8.985347E+6	8.985347E+6	242.832922E+3	242.832922E+3	800.235000E-3	
1.003319E+3	239.599671E+0	239.280000E+0	1.948051E+0	78.000000E+0	12.623197E+6	12.623197E+6	324.814581E+3	324.814581E+3	799.932000E-3	
1.008800E+3	239.785382E+0	239.450000E+0	2.274888E+0	74.000000E+0	13.348114E+6	13.348114E+6	370.671729E+3	370.671729E+3	799.819000E-3	
1.014285E+3	239.968059E+0	239.610000E+0	2.270436E+0	82.000000E+0	9.936365E+6	9.936365E+6	339.421046E+3	339.421046E+3	799.778000E-3	
1.019775E+3	240.150903E+0	239.700000E+0	1.958013E+0	83.000000E+0	9.891688E+6	9.891688E+6	291.309215E+3	291.309215E+3	799.743000E-3	
1.025265E+3	240.333913E+0	239.860000E+0	1.650690E+0	81.000000E+0	13.360811E+6	13.360811E+6	460.900818E+3	460.900818E+3	800.179000E-3	
1.030755E+3	240.516890E+0	240.020000E+0	1.509857E+0	78.000000E+0	10.206721E+6	10.206721E+6	271.981890E+3	271.981890E+3	800.309000E-3	
1.036230E+3	240.699901E+0	240.190000E+0	1.512824E+0	82.000000E+0	8.573811E+6	8.573811E+6	243.043828E+3	243.043828E+3	800.108000E-3	
1.041717E+3	240.882411E+0	240.440000E+0	1.493841E+0	85.000000E+0	11.411610E+6	11.411610E+6	299.148481E+3	299.148481E+3	800.068000E-3	
1.047202E+3	241.065288E+0	240.620000E+0	1.640167E+0	89.000000E+0	10.702676E+6	10.702676E+6	360.122441E+3	360.122441E+3	799.811000E-3	
1.052694E+3	241.248132E+0	240.780000E+0	1.951088E+0	80.000000E+0	13.362776E+6	13.362776E+6	410.084335E+3	410.084335E+3	800.163000E-3	
1.058180E+3	241.431209E+0	240.940000E+0	2.152030E+0	74.000000E+0	8.974851E+6	8.974851E+6	291.530692E+3	291.530692E+3	799.749000E-3	
1.063668E+3	241.614053E+0	241.200000E+0	2.169591E+0	85.000000E+0	13.028497E+6	13.028497E+6	360.832926E+3	360.832926E+3	800.080000E-3	
1.069158E+3	241.796997E+0	241.360000E+0	1.986286E+0	80.000000E+0	9.492002E+6	9.492002E+6	246.151062E+3	246.151062E+3	799.891000E-3	
1.074654E+3	241.980007E+0	241.520000E+0	1.967917E+0	82.000000E+0	8.568294E+6	8.568294E+6	284.258486E+3	284.258486E+3	800.193000E-3	
1.080142E+3	242.163218E+0	241.780000E+0	2.113598E+0	78.000000E+0	10.684903E+6	10.684903E+6	294.399466E+3	294.399466E+3	799.765000E-3	
1.085631E+3	242.346128E+0	242.030000E+0	2.113121E+0	80.000000E+0	10.572942E+6	10.572942E+6	405.922183E+3	405.922183E+3	800.266000E-3	
1.091208E+3	242.529105E+0	242.120000E+0	2.112424E+0	81.000000E+0	11.080607E+6	11.080607E+6	414.573348E+3	414.573348E+3	799.909000E-3	
1.096750E+3	242.715016E+0	242.380000E+0	2.276548E+0	81.000000E+0	10.588258E+6	10.588258E+6	417.662166E+3	417.662166E+3	799.837000E-3	
1.102280E+3	242.899726E+0	242.540000E+0	2.308481E+0	81.000000E+0	8.309252E+6	8.309252E+6	247.133956E+3	247.133956E+3	800.181000E-3	
1.107772E+3	243.084070E+0	242.630000E+0	2.173280E+0	83.000000E+0	14.376303E+6	14.376303E+6	375.222042E+3	375.222042E+3	799.610000E-3	
1.113257E+3	243.267147E+0	242.890000E+0	2.002729E+0	86.000000E+0	12.454001E+6	12.454001E+6	349.178861E+3	349.178861E+3	800.045000E-3	
1.118741E+3	243.449958E+0	243.050000E+0	1.841882E+0	78.000000E+0	10.000725E+6	10.000725E+6	373.183352E+3	373.183352E+3	800.158000E-3	
1.124238E+3	243.632768E+0	243.220000E+0	1.850027E+0	78.000000E+0	13.030037E+6	13.030037E+6	358.432155E+3	358.432155E+3	799.914000E-3	
1.129771E+3	243.816012E+0	243.470000E+0	1.857151E+0	76.000000E+0	10.096605E+6	10.096605E+6	276.349867E+3	276.349867E+3	799.954000E-3	
1.135265E+3	244.000423E+0	243.650000E+0	2.004543E+0	77.000000E+0	9.598093E+6	9.598093E+6	347.884984E+3	347.884984E+3	800.289000E-3	
1.140748E+3	244.183567E+0	243.890000E+0	2.128409E+0	88.000000E+0	11.657226E+6	11.657226E+6	323.998104E+3	323.998104E+3	799.336000E-3	
1.146242E+3	244.366344E+0	243.980000E+0	2.142519E+0	78.000000E+0	10.023277E+6	10.023277E+6	359.121960E+3	359.121960E+3	799.657000E-3	
1.151729E+3	244.549454E+0	244.150000E+0	2.306707E+0	84.000000E+0	14.502194E+6	14.502194E+6	409.403337E+3	409.403337E+3	799.651000E-3	
1.157218E+3	244.732365E+0	244.330000E+0	2.146400E+0	82.000000E+0	9.345436E+6	9.345436E+6	355.231974E+3	355.231974E+3	799.689000E-3	
1.162709E+3	244.915342E+0	244.500000E+0	1.840031E+0	89.000000E+0	9.846770E+6	9.846770E+6	275.303310E+3	275.303310E+3	800.247000E-3	
1.168192E+3	245.098352E+0	244.660000E+0	1.712557E+0	86.000000E+0	12.592950E+6	12.592950E+6	342.190401E+3	342.190401E+3	800.282000E-3	
1.173677E+3	245.281129E+0	244.850000E+0	1.748824E+0	90.000000E+0	7.475254E+6	7.475254E+6	262.119712E+3	262.119712E+3	800.525000E-3	
1.179165E+3	245.463973E+0	245.010000E+0	1.876705E+0	91.000000E+0	12.616102E+6	12.616102E+6	386.430374E+3	386.430374E+3	799.987000E-3	
1.184661E+3	245.646917E+0	245.270000E+0	1.877170E+0	89.000000E+0	12.915340E+6	12.915340E+6	368.579848E+3	368.579848E+3	799.847000E-3	
1.190151E+3	245.830094E+0	245.360000E+0	1.877519E+0	95.000000E+0	9.504955E+6	9.504955E+6	293.461676E+3	293.461676E+3	799.842000E-3	
1.195664E+3	246.013105E+0	245.530000E+0	2.040851E+0	84.000000E+0	8.725360E+6	8.725360E+6	310.030528E+3	310.030528E+3	800.290000E-3	
1.201159E+3	246.196882E+0	245.790000E+0	2.039864E+0	86.000000E+0	11.575716E+6	11.575716E+6	377.882055E+3	377.882055E+3	799.882000E-3	
1.206642E+3	246.380026E+0	245.950000E+0	1.874542E+0	88.000000E+0	9.088537E+6	9.088537E+6	341.850716E+3	341.850716E+3	799.973000E-3	
1.212130E+3	246.562803E+0	246.210000E+0	1.891044E+0	86.000000E+0	9.018956E+6	9.018956E+6	253.804238E+3	253.804238E+3	800.252000E-3	
1.217617E+3	246.745746E+0	246.400000E+0	2.019040E+0	88.000000E+0	13.000584E+6	13.000584E+6	340.278409E+3	340.278409E+3	800.836000E-3	
1.223100E+3	246.928624E+0	246.560000E+0	2.312080E+0	86.000000E+0	8.754148E+6	8.754148E+6	316.602648E+3	316.602648E+3	799.954000E-3	
1.228590E+3	247.111401E+0	246.820000E+0	2.350877E+0	91.000000E+0	10.716296E+6	10.716296E+6	312.115385E+3	312.115385E+3	799.650000E-3	
1.234076E+3	247.294411E+0	246.910000E+0	2.223810E+0	85.000000E+0	11.209611E+6	11.209611E+6	369.335248E+3	369.335248E+3	800.142000E-3	
1.239559E+3	247.477255E+0	247.080000E+0	2.223671E+0	89.000000E+0	9.513545E+6	9.513545E+6	288.322631E+3	288.322631E+3	799.994000E-3	
1.245046E+3	247.660032E+0	247.250000E+0	2.041374E+0	86.000000E+0	10.286159E+6	10.286159E+6	292.614702E+3	292.614702E+3	800.366000E-3	
1.250547E+3	247.842943E+0	247.430000E+0	1.877328E+0	87.000000E+0	9.840871E+6	9.840871E+6	372.791585E+3	372.791585E+3	799.866000E-3	
1.256037E+3	248.026286E+0	247.700000E+0	1.731693E+0	89.000000E+0	12.504642E+6	12.504642E+6	369.216161E+3	369.216161E+3	800.047000E-3	
1.261534E+3	248.209297E+0	247.860000E+0	1.730996E+0	83.000000E+0	10.547055E+6	10.547055E+6	324.621162E+3	324.621162E+3	800.416000E-3	
1.267019E+3	248.392541E+0	248.050000E+0	2.075797E+0	83.000000E+0	12.171252E+6	12.171252E+6	438.018566E+3	438.018566E+3	799.773000E-3	
1.272501E+3	248.575384E+0	248.220000E+0	2.238658E+0	83.000000E+0	8.560952E+6	8.560952E+6	319.222044E+3	319.222044E+3	800.021000E-3	
1.277992E+3	248.758095E+0	248.480000E+0	2.238948E+0	84.000000E+0	10.083713E+6	10.083713E+6	308.610026E+3	308.610026E+3	800.546000E-3	
1.283478E+3	248.941139E+0	248.650000E+0	2.076606E+0	87.000000E+0	9.982493E+6	9.982493E+6	385.712503E+3	385.712503E+3	799.997000E-3	
1.288977E+3	249.124016E+0	248.830000E+0	2.077676E+0	87.000000E+0	9.832641E+6	9.832641E+6	368.764128E+3	368.764128E+3	800.377000E-3	
1.294460E+3	249.307293E+0	249.000000E+0	2.223717E+0	85.000000E+0	11.604152E+6	11.604152E+6	313.619538E+3	313.619538E+3	799.410000E-3	
1.299949E+3	249.490070E+0	249.260000E+0	2.204434E+0	91.000000E+0	10.911753E+6	10.911753E+6	401.893237E+3	401.893237E+3	800.268000E-3	
1.305433E+3	249.673047E+0	249.450000E+0	2.058094E+0	83.000000E+0	9.246489E+6	9.246489E+6	335.348233E+3	335.348233E+3	800.561000E-3	
1.310917E+3	249.855824E+0	249.710000E+0	2.058451E+0	86.000000E+0	12.550973E+6	12.550973E+6	447.208791E+3	447.208791E+3	799.497000E-3	
1.316405E+3	250.038635E+0	249.810000E+0	2.241420E+0	86.000000E+0	7.801170E+6	7.801170E+6	243.679696E+3	243.679696E+3	800.322000E-3	
1.321905E+3	250.221579E+0	249.980000E+0	2.424588E+0	86.000000E+0	8.829267E+6	8.829267E+6	271.263524E+3	271.263524E+3	799.755000E-3	
1.327390E+3	250.404889E+0	250.150000E+0	2.296998E+0	90.000000E+0	12.833766E+6	12.833766E+6	403.038178E+3	403.038178E+3	800.057000E-3	
1.332875E+3	250.587733E+0	250.330000E+0	1.968237E+0	93.000000E+0	9.336165E+6	9.336165E+6	355.450461E+3	355.450461E+3	800.016000E-3	
1.338371E+3	250.770577E+0	250.500000E+0	1.766687E+0	83.000000E+0	11.307829E+6	11.307829E+6	384.222018E+3	384.222018E+3	800.142000E-3	
1.343865E+3	250.953754E+0	250.600000E+0	1.748576E+0	86.000000E+0	8.348367E+6	8.348367E+6	241.008346E+3	241.008346E+3	800.191000E-3	
1.349348E+3	251.136898E+0	250.770000E+0	1.894601E+0	95.000000E+0	10.768017E+6	10.768017E+6	289.217930E+3	289.217930E+3	799.956000E-3	
1.354838E+3	251.319675E+0	250.960000E+0	1.766926E+0	93.000000E+0	10.635797E+6	10.635797E+6	357.683770E+3	357.683770E+3	800.131000E-3	
1.360317E+3	251.502685E+0	251.130000E+0	1.620768E+0	95.000000E+0	12.293009E+6	12.293009E+6	370.970344E+3	370.970344E+3	800.029000E-3	
1.365802E+3	251.685296E+0	251.310000E+0	1.639400E+0	95.000000E+0	7.698749E+6	7.698749E+6	251.741557E+3	251.741557E+3	800.131000E-3	
1.371315E+3	251.868139E+0	251.480000E+0	1.804446E+0	98.000000E+0	11.298376E+6	11.298376E+6	385.526056E+3	385.526056E+3	800.038000E-3	
1.376860E+3	252.051917E+0	251.660000E+0	1.951011E+0	96.000000E+0	9.453096E+6	9.453096E+6	351.606003E+3	351.606003E+3	799.921000E-3	
1.382374E+3	252.236727E+0	251.840000E+0	1.931335E+0	91.000000E+0	13.743400E+6	13.743400E+6	338.274321E+3	338.274321E+3	799.591000E-3	
1.387856E+3	252.420538E+0	252.020000E+0	1.907965E+0	91.000000E+0	9.721694E+6	9.721694E+6	255.939475E+3	255.939475E+3	799.901000E-3	
1.393347E+3	252.603281E+0	252.200000E+0	1.920565E+0	95.000000E+0	9.159618E+6	9.159618E+6	325.864515E+3	325.864515E+3	800.459000E-3	
1.398837E+3	252.786292E+0	252.380000E+0	1.938868E+0	95.000000E+0	9.562198E+6	9.562198E+6	269.720163E+3	269.720163E+3	799.591000E-3	
1.404322E+3	252.969302E+0	252.560000E+0	1.961999E+0	98.000000E+0	10.316336E+6	10.316336E+6	285.822589E+3	285.822589E+3	800.135000E-3	
1.409847E+3	253.152146E+0	252.830000E+0	1.966625E+0	91.000000E+0	12.464335E+6	12.464335E+6	402.285759E+3	402.285759E+3	799.961000E-3	
1.415336E+3	253.336290E+0	253.000000E+0	1.967877E+0	90.000000E+0	8.991276E+6	8.991276E+6	297.973019E+3	297.973019E+3	799.774000E-3	
1.420856E+3	253.519267E+0	253.190000E+0	2.129165E+0	89.000000E+0	9.516617E+6	9.516617E+6	257.686452E+3	257.686452E+3	800.062000E-3	
1.426375E+3	253.703278E+0	253.360000E+0	2.272475E+0	89.000000E+0	8.873087E+6	8.873087E+6	253.682635E+3	253.682635E+3	800.175000E-3	
1.431886E+3	253.887222E+0	253.550000E+0	2.270449E+0	95.000000E+0	8.202594E+6	8.202594E+6	294.060705E+3	294.060705E+3	799.917000E-3	
1.437391E+3	254.070932E+0	253.730000E+0	2.105238E+0	92.000000E+0	8.946372E+6	8.946372E+6	271.811627E+3	271.811627E+3	800.253000E-3	
1.442873E+3	254.254443E+0	253.920000E+0	1.959015E+0	95.000000E+0	12.577461E+6	12.577461E+6	407.816137E+3	407.816137E+3	799.675000E-3	
1.448368E+3	254.437153E+0	254.090000E+0	1.976754E+0	94.000000E+0	10.721839E+6	10.721839E+6	323.375788E+3	323.375788E+3	799.742000E-3	
1.453887E+3	254.620330E+0	254.360000E+0	1.998045E+0	89.000000E+0	11.845588E+6	11.845588E+6	363.206988E+3	363.206988E+3	800.051000E-3	
1.459375E+3	254.804307E+0	254.640000E+0	2.001197E+0	97.000000E+0	8.893185E+6	8.893185E+6	324.252362E+3	324.252362E+3	799.942000E-3	
1.464867E+3	254.987251E+0	254.820000E+0	2.128423E+0	92.000000E+0	10.504070E+6	10.504070E+6	309.955363E+3	309.955363E+3	800.095000E-3	
1.470355E+3	255.170295E+0	254.910000E+0	2.454183E+0	93.000000E+0	12.596740E+6	12.596740E+6	434.441644E+3	434.441644E+3	799.767000E-3	
1.475878E+3	255.353239E+0	255.090000E+0	2.636160E+0	93.000000E+0	10.423545E+6	10.423545E+6	307.153275E+3	307.153275E+3	800.424000E-3	
1.481368E+3	255.537349E+0	255.180000E+0	2.329042E+0	95.000000E+0	8.577635E+6	8.577635E+6	343.617991E+3	343.617991E+3	800.036000E-3	
1.486855E+3	255.720326E+0	255.370000E+0	1.820126E+0	95.000000E+0	7.290873E+6	7.290873E+6	239.733558E+3	239.733558E+3	800.392000E-3	
1.492354E+3	255.903237E+0	255.550000E+0	1.472557E+0	94.000000E+0	8.501052E+6	8.501052E+6	322.873911E+3	322.873911E+3	800.289000E-3	
1.497847E+3	256.086547E+0	255.820000E+0	1.490912E+0	94.000000E+0	8.459287E+6	8.459287E+6	289.826528E+3	289.826528E+3	799.741000E-3	
1.503339E+3	256.269625E+0	256.010000E+0	1.674067E+0	94.000000E+0	12.301707E+6	12.301707E+6	386.303646E+3	386.303646E+3	799.734000E-3	
1.508826E+3	256.452702E+0	256.100000E+0	2.002526E+0	98.000000E+0	9.675545E+6	9.675545E+6	353.732454E+3	353.732454E+3	799.587000E-3	
1.514316E+3	256.635612E+0	256.280000E+0	2.329885E+0	95.000000E+0	8.849226E+6	8.849226E+6	294.850144E+3	294.850144E+3	800.147000E-3	
1.519805E+3	256.818589E+0	256.470000E+0	2.166374E+0	95.000000E+0	9.856479E+6	9.856479E+6	278.491624E+3	278.491624E+3	800.149000E-3	
1.525291E+3	257.001566E+0	256.650000E+0	1.839524E+0	95.000000E+0	10.685340E+6	10.685340E+6	425.543231E+3	425.543231E+3	799.584000E-3	
1.530781E+3	257.184444E+0	256.840000E+0	1.676027E+0	99.000000E+0	7.767236E+6	7.767236E+6	232.320943E+3	232.320943E+3	800.336000E-3	
1.536262E+3	257.367421E+0	257.010000E+0	1.840212E+0	100.000000E+0	9.429444E+6	9.429444E+6	264.730669E+3	264.730669E+3	799.994000E-3	
1.541764E+3	257.550131E+0	257.210000E+0	2.022479E+0	96.000000E+0	10.440569E+6	10.440569E+6	289.086934E+3	289.086934E+3	799.852000E-3	
1.547248E+3	257.733542E+0	257.480000E+0	2.004740E+0	95.000000E+0	9.915504E+6	9.915504E+6	311.938282E+3	311.938282E+3	800.082000E-3	
1.552741E+3	257.916352E+0	257.750000E+0	2.004249E+0	95.000000E+0	9.813951E+6	9.813951E+6	364.855215E+3	364.855215E+3	799.837000E-3	
1.558224E+3	258.099429E+0	257.940000E+0	2.185613E+0	95.000000E+0	10.819348E+6	10.819348E+6	412.802733E+3	412.802733E+3	799.658000E-3	
1.563712E+3	258.282206E+0	258.120000E+0	2.513224E+0	97.000000E+0	10.608938E+6	10.608938E+6	324.608142E+3	324.608142E+3	800.020000E-3	
1.569207E+3	258.465150E+0	258.310000E+0	2.677715E+0	95.000000E+0	8.040062E+6	8.040062E+6	298.641299E+3	298.641299E+3	799.745000E-3	
1.574698E+3	258.648294E+0	258.490000E+0	2.496597E+0	96.000000E+0	10.783841E+6	10.783841E+6	316.813342E+3	316.813342E+3	800.161000E-3	
1.580193E+3	258.831338E+0	258.680000E+0	2.186479E+0	98.000000E+0	8.889558E+6	8.889558E+6	286.021440E+3	286.021440E+3	800.238000E-3	
1.585686E+3	259.014515E+0	258.880000E+0	2.021866E+0	98.000000E+0	11.263813E+6	11.263813E+6	375.724444E+3	375.724444E+3	799.956000E-3	
1.591208E+3	259.197592E+0	259.050000E+0	2.020945E+0	95.000000E+0	8.461959E+6	8.461959E+6	343.159315E+3	343.159315E+3	799.909000E-3	
1.596693E+3	259.381669E+0	259.250000E+0	2.057043E+0	99.000000E+0	9.975595E+6	9.975595E+6	312.417384E+3	312.417384E+3	799.943000E-3	
1.602221E+3	259.564513E+0	259.330000E+0	2.055269E+0	98.000000E+0	12.668151E+6	12.668151E+6	441.723974E+3	441.723974E+3	799.487000E-3	
1.607709E+3	259.748757E+0	259.520000E+0	2.053984E+0	99.000000E+0	7.853700E+6	7.853700E+6	272.153023E+3	272.153023E+3	800.135000E-3	
1.613192E+3	259.931701E+0	259.720000E+0	1.852602E+0	100.000000E+0	10.860459E+6	10.860459E+6	323.169655E+3	323.169655E+3	799.547000E-3	
1.618715E+3	260.114478E+0	259.990000E+0	1.670981E+0	100.000000E+0	10.168170E+6	10.168170E+6	357.930750E+3	357.930750E+3	800.235000E-3	
1.624203E+3	260.298555E+0	260.190000E+0	1.709644E+0	100.000000E+0	8.328106E+6	8.328106E+6	265.310614E+3	265.310614E+3	800.331000E-3	
1.629694E+3	260.481499E+0	260.370000E+0	2.055246E+0	100.000000E+0	10.040567E+6	10.040567E+6	360.897452E+3	360.897452E+3	799.932000E-3	
1.635196E+3	260.664543E+0	260.460000E+0	2.418753E+0	100.000000E+0	9.002037E+6	9.002037E+6	365.702791E+3	365.702791E+3	799.921000E-3	
1.640682E+3	260.847920E+0	260.640000E+0	2.400020E+0	100.000000E+0	7.164936E+6	7.164936E+6	264.207770E+3	264.207770E+3	800.395000E-3	
1.646168E+3	261.030797E+0	260.840000E+0	2.037150E+0	100.000000E+0	9.921704E+6	9.921704E+6	289.614287E+3	289.614287E+3	799.987000E-3	
1.651640E+3	261.213674E+0	261.030000E+0	1.674891E+0	100.000000E+0	10.118887E+6	10.118887E+6	361.467426E+3	361.467426E+3	799.898000E-3	
1.657124E+3	261.396084E+0	261.210000E+0	1.675333E+0	98.000000E+0	7.591120E+6	7.591120E+6	293.284630E+3	293.284630E+3	800.104000E-3	
1.662617E+3	261.578862E+0	261.410000E+0	1.895862E+0	100.000000E+0	10.806251E+6	10.806251E+6	336.026056E+3	336.026056E+3	800.419000E-3	
1.668102E+3	261.761972E+0	261.590000E+0	2.079853E+0	100.000000E+0	9.211052E+6	9.211052E+6	278.513125E+3	278.513125E+3	800.072000E-3	
1.673618E+3	261.944816E+0	261.780000E+0	2.079600E+0	100.000000E+0	8.344069E+6	8.344069E+6	251.314554E+3	251.314554E+3	799.779000E-3	
1.679110E+3	262.128660E+0	261.980000E+0	2.060086E+0	100.000000E+0	8.033681E+6	8.033681E+6	311.234946E+3	311.234946E+3	800.476000E-3	
1.684598E+3	262.311737E+0	262.160000E+0	2.057323E+0	100.000000E+0	8.186904E+6	8.186904E+6	232.133211E+3	232.133211E+3	800.188000E-3	
1.690084E+3	262.494681E+0	262.260000E+0	2.073542E+0	100.000000E+0	11.307635E+6	11.307635E+6	372.415524E+3	372.415524E+3	799.789000E-3	
1.695571E+3	262.677524E+0	262.450000E+0	2.073416E+0	100.000000E+0	8.518030E+6	8.518030E+6	313.938765E+3	313.938765E+3	799.843000E-3	
1.701052E+3	262.860435E+0	262.630000E+0	1.911042E+0	100.000000E+0	8.992062E+6	8.992062E+6	286.389139E+3	286.389139E+3	799.754000E-3	
1.706547E+3	263.043145E+0	262.830000E+0	1.731030E+0	100.000000E+0	7.520914E+6	7.520914E+6	282.043895E+3	282.043895E+3	800.150000E-3	
1.712028E+3	263.226289E+0	263.030000E+0	1.713554E+0	100.000000E+0	8.703538E+6	8.703538E+6	288.419878E+3	288.419878E+3	799.507000E-3	
1.717566E+3	263.409000E+0	263.210000E+0	1.895683E+0	100.000000E+0	8.126885E+6	8.126885E+6	251.092766E+3	251.092766E+3	799.848000E-3	
1.723056E+3	263.593610E+0	263.400000E+0	2.095982E+0	100.000000E+0	9.989137E+6	9.989137E+6	345.583094E+3	345.583094E+3	800.030000E-3	
1.728564E+3	263.776587E+0	263.580000E+0	2.111009E+0	100.000000E+0	9.388486E+6	9.388486E+6	279.707746E+3	279.707746E+3	799.899000E-3	
1.734116E+3	263.960198E+0	263.780000E+0	2.089608E+0	100.000000E+0	9.545866E+6	9.545866E+6	382.858251E+3	382.858251E+3	800.039000E-3	
1.739642E+3	264.145275E+0	264.080000E+0	2.033592E+0	100.000000E+0	7.985333E+6	7.985333E+6	248.066593E+3	248.066593E+3	799.811000E-3	
1.745154E+3	264.329452E+0	264.260000E+0	2.031036E+0	98.000000E+0	9.655912E+6	9.655912E+6	337.081926E+3	337.081926E+3	800.282000E-3	
1.750640E+3	264.513196E+0	264.560000E+0	2.262714E+0	100.000000E+0	8.559902E+6	8.559902E+6	345.843586E+3	345.843586E+3	800.094000E-3	
1.756121E+3	264.696073E+0	264.740000E+0	2.459593E+0	98.000000E+0	8.667927E+6	8.667927E+6	274.064362E+3	274.064362E+3	799.963000E-3	
1.761607E+3	264.878784E+0	264.940000E+0	2.645308E+0	100.000000E+0	8.969534E+6	8.969534E+6	361.053487E+3	361.053487E+3	799.903000E-3	
1.767089E+3	265.061627E+0	265.140000E+0	2.617891E+0	98.000000E+0	10.133802E+6	10.133802E+6	407.863930E+3	407.863930E+3	799.861000E-3	
1.772572E+3	265.244371E+0	265.420000E+0	2.441151E+0	99.000000E+0	7.993853E+6	7.993853E+6	327.114943E+3	327.114943E+3	799.785000E-3	
1.778059E+3	265.427148E+0	265.620000E+0	2.297734E+0	98.000000E+0	11.185117E+6	11.185117E+6	343.723598E+3	343.723598E+3	799.624000E-3	
1.783543E+3	265.610025E+0	265.720000E+0	2.297894E+0	99.000000E+0	10.193209E+6	10.193209E+6	384.994904E+3	384.994904E+3	800.065000E-3	
1.789025E+3	265.792836E+0	265.900000E+0	2.480026E+0	100.000000E+0	10.240906E+6	10.240906E+6	400.871624E+3	400.871624E+3	800.122000E-3	
1.794509E+3	265.975580E+0	266.100000E+0	2.297522E+0	100.000000E+0	8.120597E+6	8.120597E+6	294.677534E+3	294.677534E+3	799.554000E-3	
1.800045E+3	266.158357E+0	266.300000E+0	1.932699E+0	95.000000E+0	7.994833E+6	7.994833E+6	290.796102E+3	290.796102E+3	799.883000E-3	
1.805537E+3	266.342901E+0	266.380000E+0	1.750630E+0	100.000000E+0	11.671233E+6	11.671233E+6	435.299781E+3	435.299781E+3	800.063000E-3	
1.811027E+3	266.525978E+0	266.580000E+0	1.929692E+0	100.000000E+0	8.541175E+6	8.541175E+6	265.567005E+3	265.567005E+3	799.881000E-3	
1.816512E+3	266.708955E+0	266.780000E+0	1.926821E+0	100.000000E+0	8.894088E+6	8.894088E+6	277.638627E+3	277.638627E+3	800.379000E-3	
1.822001E+3	266.891799E+0	266.970000E+0	1.743689E+0	100.000000E+0	9.561424E+6	9.561424E+6	404.486735E+3	404.486735E+3	800.100000E-3	
1.827498E+3	267.074776E+0	267.070000E+0	1.746666E+0	100.000000E+0	9.171031E+6	9.171031E+6	310.189155E+3	310.189155E+3	799.989000E-3	
1.832985E+3	267.257986E+0	267.170000E+0	1.949627E+0	100.000000E+0	11.897694E+6	11.897694E+6	409.241410E+3	409.241410E+3	799.882000E-3	
1.838482E+3	267.440897E+0	267.370000E+0	1.967647E+0	100.000000E+0	10.775175E+6	10.775175E+6	326.729526E+3	326.729526E+3	799.949000E-3	
1.843991E+3	267.624141E+0	267.470000E+0	1.602871E+0	100.000000E+0	8.466257E+6	8.466257E+6	356.151566E+3	356.151566E+3	799.892000E-3	
1.849480E+3	267.807784E+0	267.650000E+0	1.438359E+0	100.000000E+0	8.859207E+6	8.859207E+6	288.251163E+3	288.251163E+3	799.632000E-3	
1.854964E+3	267.990728E+0	267.750000E+0	1.455522E+0	100.000000E+0	8.326605E+6	8.326605E+6	250.965560E+3	250.965560E+3	800.270000E-3	
1.860451E+3	268.173539E+0	267.960000E+0	1.600545E+0	100.000000E+0	12.018780E+6	12.018780E+6	445.375601E+3	445.375601E+3	799.970000E-3	
1.865939E+3	268.356449E+0	268.160000E+0	1.564688E+0	100.000000E+0	7.799805E+6	7.799805E+6	312.073825E+3	312.073825E+3	799.792000E-3	
1.871423E+3	268.539360E+0	268.260000E+0	1.584655E+0	100.000000E+0	8.479272E+6	8.479272E+6	331.968813E+3	331.968813E+3	799.341000E-3	
1.876915E+3	268.722170E+0	268.440000E+0	1.822633E+0	100.000000E+0	11.914754E+6	11.914754E+6	385.407920E+3	385.407920E+3	800.314000E-3	
1.882406E+3	268.905247E+0	268.640000E+0	1.859137E+0	100.000000E+0	8.038908E+6	8.038908E+6	340.721681E+3	340.721681E+3	799.791000E-3	
1.887889E+3	269.088258E+0	268.850000E+0	1.804218E+0	100.000000E+0	8.217576E+6	8.217576E+6	304.514124E+3	304.514124E+3	799.981000E-3	
1.893376E+3	269.271035E+0	269.030000E+0	1.749042E+0	100.000000E+0	11.342717E+6	11.342717E+6	346.955751E+3	346.955751E+3	799.775000E-3	
1.898866E+3	269.453945E+0	269.230000E+0	1.949423E+0	100.000000E+0	10.777691E+6	10.777691E+6	374.860569E+3	374.860569E+3	800.028000E-3	
1.904350E+3	269.636922E+0	269.340000E+0	2.150237E+0	100.000000E+0	8.883082E+6	8.883082E+6	350.766496E+3	350.766496E+3	799.655000E-3	
1.909868E+3	269.819733E+0	269.440000E+0	2.150616E+0	100.000000E+0	7.038986E+6	7.038986E+6	258.820763E+3	258.820763E+3	800.755000E-3	
